Index,lat,lon,2023,2024,2025_predicted
240,20.223616,73.664849,2.079999924,2.229090929,2.378181933999997
241,23.58209,76.189842,1.0,1.295454502,1.5909090039999993
242,14.979577,78.574764,3.207499981,5.265454769,7.3234095569999935
243,30.9887,75.7908,7.682499886,6.919091225,6.155682564000004
244,31.0241526,75.3044463,1.688333273,1.50727272,1.3262121669999969
245,23.2547289,75.7179749,2.036666632,2.75090909,3.465151547999999
246,14.556782,75.728072,4.876666546,6.853636265,8.830605983999995
247,19.1700886,74.0751759,8.923333168,5.71454525,2.5057573320000097
248,26.036608,79.577976,4.922500134,4.397272587,3.8720450400000006
249,20.96707,79.204168,5.606666565,3.309090853,1.0115151410000056
250,23.88747,78.87,5.115000248,4.050000191,2.9850001340000016
251,24.563182,88.019993,7.119999886,12.54090881,17.961817733999986
252,30.738834,76.897977,16.57583427,16.74454498,16.913255690000007
253,29.861128,76.641341,20.85333252,15.88636398,10.919395440000024
254,18.8377812,73.8800121,9.527500153,10.92545509,12.323410027
255,20.325219,74.210736,5.644999981,8.720909119,11.796818256999993
256,15.460198,78.451697,8.189167023,9.924545288,11.659923552999997
257,23.6570433,76.6148339,7.385833263,6.010909081,4.635984899000006
258,26.0265755,84.4909225,1.352499962,1.311818123,1.271136283999999
259,27.349756,74.671431,2.376666784,2.680909157,2.9851515299999987
260,26.731065,84.748063,3.19083333,2.849999905,2.5091664799999993
261,19.890544,72.942644,2.702500105,2.906363726,3.1102273469999995
262,10.480588,77.637335,12.89916611,22.89727211,32.89537810999998
263,15.910173,76.446321,1.0,1.0,0.9999999999999982
264,28.9974934,75.6043331,9.922499657,11.34000015,12.757500643
265,26.781298,82.417008,3.633333206,3.545454502,3.4575757980000015
266,30.82474,75.59007,10.52000046,11.38636398,12.252727500000002
267,12.910943,79.40121,9.414999962,8.264545441,7.114090920000004
268,28.7017268,77.6197457,22.36333275,20.12545395,17.887575150000014
269,28.0989714,77.3639658,9.700833321,10.94909096,12.197348599
270,29.585833,77.778333,8.499166489,7.817272663,7.135378837000003
271,28.712879,76.724937,5.985833168,6.229090691,6.472348213999999
272,24.674,71.8271,3.5,3.726363659,3.952727317999999
273,21.299821,82.942781,7.653333187,7.203636169,6.753939151000003
274,31.617167,74.692378,3.858333349,6.393636227,8.928939104999994
275,21.842211,78.433626,2.088333368,1.159090877,0.22984838600000046
276,23.2305,75.127,3.75999999,4.191818237,4.623636483999998
277,18.273462,83.807965,7.590000153,6.336363792,5.082727431000005
278,26.6132644,77.5154327,1.0,1.0,0.9999999999999982
279,16.885015,80.160654,10.16250038,8.261817932,6.361135484000005
280,15.698996,80.237627,4.090000153,4.060909271,4.031818389
281,16.418376,74.540661,1.534166694,1.230909109,0.9276515239999981
282,13.253075,80.2387214,10.5666666,8.588181496,6.60969639200001
283,13.7881724,79.5894634,1.426666617,2.125454426,2.8242422349999963
284,9.8767572,78.1349936,4.433333397,3.624545336,2.8157572750000037
285,17.471528,79.980556,1.254999995,1.454545498,1.6540910009999976
286,26.1611,79.2797,17.18250084,20.66818237,24.153863899999997
287,17.0811,77.581,1.786666632,1.554545403,1.3224241739999991
288,23.725416,78.809126,4.090000153,3.278181791,2.4663634290000003
289,25.2513,80.7444,8.699167252,8.644545555,8.589923858000002
290,9.989594,78.244086,7.909166813,7.418181896,6.927196979000003
291,14.810899,78.338884,1.0,1.0,0.9999999999999982
292,26.331776,78.489637,1.0,1.0,0.9999999999999982
293,22.931,75.2507,4.372499943,3.899091005,3.4256820670000003
294,13.302065,77.161956,10.78666687,9.480909348,8.17515182600001
295,13.811786,77.576451,1.815000057,2.369999886,2.9249997149999967
296,31.624658,75.640296,4.864166737,8.122727394,11.381288050999993
297,24.5483246,81.3467263,11.77916622,13.15636349,14.53356076
298,21.303367,72.95418,10.97749996,12.3381815,13.698863039999999
299,22.7662305,82.4799789,2.264166594,1.784545422,1.3049242499999991
300,29.829579,75.785305,1.169166684,6.527272701,11.885378717999986
301,26.4884,77.98028,20.27083397,18.99363708,17.716440190000007
302,26.468079,78.010109,12.16583347,11.48272705,10.799620630000003
303,24.049466,77.649413,2.400000095,1.766363621,1.1327271469999998
304,12.884139,77.501694,24.70666695,21.53909111,18.371515270000025
305,12.4421692,76.1016017,1.639166713,1.673636317,1.7081059209999987
306,28.603991,77.269563,29.17499924,28.73454475,28.294090260000022
307,14.6853947,79.5155303,1.033333302,1.154545426,1.2757575499999998
308,27.71179,75.21063,1.418333292,1.511818171,1.6053030499999972
309,28.606077,76.304827,18.31083298,22.35090828,26.390983579999997
310,25.248275,82.994017,14.3125,18.99909019,23.685680379999994
311,25.6158907,78.4787578,8.438333511,7.381818295,6.3253030790000055
312,26.476602,90.712074,2.085000038,1.821818113,1.5586361879999995
313,29.31922,76.918442,4.521666527,3.946363688,3.371060849000002
314,19.2587,72.8718,22.43833351,25.87272644,29.30711937000001
315,24.500543,73.720874,13.33416653,20.31272697,27.29128740999999
316,26.5244139,81.0661465,9.902500153,10.1427269,10.382953647
317,25.8653,79.4241,13.29083347,14.47636318,15.66189289
318,23.97131509,75.408085,1.739166617,4.132727146,6.526287674999993
319,25.580548,84.060688,10.75666714,13.9981823,17.239697459999995
320,13.036175,78.515049,3.999166727,4.03727293,4.075379133
321,22.424746,75.072311,1.519166708,1.340000033,1.1608333579999988
322,22.698891,88.288862,14.88666725,18.11636353,21.34605981
323,30.840344,74.976922,6.448333263,5.96818161,5.488029957000002
324,20.961278,70.334386,5.103333473,6.407272816,7.711212158999997
325,21.931642,84.892881,8.640832901,8.433636665,8.226440429000004
326,20.450625,78.755243,1.372499943,1.25818181,1.143863676999997
327,28.687737,77.535805,15.43666649,19.22636414,23.016061789999995
328,20.972921,76.179151,8.288333893,13.6254549,18.962575906999987
329,28.674961,77.495589,55.39666748,50.18181992,44.96697236000006
330,20.82554091,76.2021409,1.725833416,1.467272758,1.2087120999999996
331,25.716217,78.701949,1.230000019,1.261818171,1.2936363229999976
332,22.741519,74.836537,5.078333378,6.370909214,7.663485049999998
333,25.883916,76.530155,2.270833254,2.920000076,3.569166897999998
334,27.0868994,75.8345568,5.827499866,4.880000114,3.9325003620000034
335,16.4125284,80.7880218,4.106666565,3.294545412,2.482424259000001
336,22.397144,87.522855,6.299166679,6.657272816,7.015378953
337,18.700286,73.692154,13.21000004,16.22818184,19.24636364
338,25.649086,92.047615,1.023333311,1.00636363,0.9893939489999983
339,23.417531,74.996667,1.657500029,2.328181744,2.998863458999998
340,26.30662,72.5873316,7.639999866,28.5009079,49.36181593399996
341,28.930637,79.475637,11.59166718,11.5881815,11.584695820000002
342,25.518048,82.998103,3.040833235,5.747272491,8.453711746999995
343,27.753685,73.360601,3.734999895,11.35545444,18.975908984999982
344,13.1935464,77.6475256,40.08750153,52.63727188,65.18704223
345,24.782925,79.81691,19.02249908,15.23272705,11.442955020000017
346,24.516005,77.769897,1.306666613,1.160909057,1.0151515009999983
347,22.929,76.0463,27.53583336,27.83272743,28.12962150000001
348,28.3458569,75.0682504,5.604166508,8.738182068,11.872197627999995
349,20.737368,78.140779,34.23749924,32.09272766,29.947956080000033
350,22.216325,75.513255,1.982499957,1.804545403,1.6265908489999994
351,23.422924,74.977782,1.730000019,4.953636169,8.177272318999991
352,25.07255,75.598475,6.203333378,8.375454903,10.547576427999996
353,21.227203,82.42025,3.602499962,2.941818237,2.2811365120000007
354,22.248046,69.684218,9.028333664,8.204545021,7.380756378000004
355,30.5938815,76.7600168,8.807499886,9.851818085,10.896136283999999
356,30.3912006,76.4995253,6.34250021,4.954545498,3.5665907860000035
357,18.2658,77.7871,18.95750046,15.19181824,11.426136020000017
358,19.1559589,74.4111722,1.571666718,1.879090905,2.186515091999998
359,21.751451,70.326793,5.406666756,6.282727242,7.158787727999998
360,20.01351,77.13994,7.133333206,6.52454567,5.915758134000003
361,25.5721918,85.2400643,18.60666656,19.7145462,20.822425840000008
362,28.06734,75.34098,1.646666646,1.470909119,1.295151591999998
363,28.776746,76.621688,2.353333235,3.082727194,3.812121152999998
364,19.0989609,78.2133902,1.620833278,1.763636351,1.9064394239999976
365,28.823169,77.64859,3.032500029,3.022727251,3.0129544730000006
366,12.533502,77.024003,1.154166698,1.24818182,1.3421969419999975
367,31.720926,76.945425,1.367499948,1.699090958,2.030681967999997
368,26.0626359,72.6730444,3.041666746,2.828181744,2.6146967419999996
369,20.766214,74.574654,1.88166666,6.453636169,11.025605677999987
370,26.282603,82.474925,11.76916695,10.69363594,9.618104930000007
371,18.0002,78.8876,3.305000067,3.720909119,4.136818170999998
372,28.737468,77.477137,18.25499916,29.33545494,40.41591071999998
373,17.888226,83.345101,5.710000038,8.199999809,10.689999579999993
374,27.578462,81.633657,7.965833664,6.45727253,4.9487113960000055
375,19.244419,74.013193,3.31583333,4.00363636,4.691439389999996
376,14.624067,78.783569,6.424166679,4.973636627,3.5231065750000052
377,28.635887,77.444447,54.74666595,56.02636337,57.30606079000003
378,17.353843,78.242823,2.161666632,2.592727184,3.0237877359999974
379,26.666348,76.319231,29.95000076,28.7881813,27.626361840000015
380,21.214518,81.287962,12.14750004,12.53090954,12.914319040000002
381,13.7142018,78.873175,1.0,1.124545455,1.2490909099999978
382,22.475387,75.571802,3.048333406,3.50454545,3.9607574939999983
383,20.034216,76.31799,8.608333588,4.806363583,1.0043935780000108
384,75.15080498,23.60847026,8.608333588,25.13181686,41.65530013199997
385,12.9013,80.2183,21.89333344,17.45818138,13.02302932000002
386,23.1806311,85.5742348,11.88166618,9.398181915,6.914697650000011
387,17.4622136,78.2494394,18.98500061,27.11999893,35.25499724999999
388,16.715212,81.82786,3.262500048,3.539999962,3.8174998759999985
389,12.8902,80.1983,17.00749969,16.80000114,16.592502590000006
390,22.192429,78.689015,2.480833292,1.584545374,0.6882574560000005
391,16.107077,79.928762,4.547500134,3.75636363,2.965227126000002
392,12.84615,77.671765,62.77833176,58.13181686,53.48530196000005
393,9.78299,78.094492,2.63166666,2.653636456,2.675606251999999
394,12.287294,79.06909,1.991666675,2.475454569,2.959242462999997
395,28.704323,77.522137,20.14750099,20.43818283,20.728864670000007
396,9.385445,77.914347,5.320000172,7.132727146,8.945454119999996
397,23.2245025,77.1907789,5.221666813,9.647273064,14.072879314999991
398,28.234589,79.523939,13.27750015,7.613636494,1.9497728380000172
399,28.455781,76.856801,8.901666641,8.770909309,8.640151977000002
400,25.1214357,76.5731007,1.671666622,1.950909138,2.2301516539999975
401,28.437802,77.588752,28.69750023,44.25363541,59.809770589999985
402,21.040041,75.829323,7.374166489,6.349999905,5.325833321000003
403,30.8695,74.7731,4.558333397,5.267272949,5.976212500999997
404,22.043539,79.418753,1.0,1.025454521,1.0509090419999998
405,26.159909,82.862836,7.914999962,6.497272968,5.0795459740000055
406,24.669794,77.748436,1.0,1.0,0.9999999999999982
407,15.3186929,75.1398824,15.62666702,12.33090878,9.035150540000014
408,28.062821,77.946047,18.6016674,26.20545387,33.80924033999999
409,23.301857,79.673409,1.854166627,1.666363716,1.478560804999999
410,13.478827,79.188024,6.130833149,11.38000011,16.629167070999987
411,24.146502,82.491474,1.710000038,1.862727284,2.0154545299999977
412,21.9192,77.7388,3.857500076,10.17000008,16.482500083999984
413,21.425234,70.295437,4.050833225,3.514545441,2.9782576570000003
414,28.24923826,77.29142359,28.4058342,35.56181717,42.71780014
415,25.824112,73.233418,7.554999828,7.373636246,7.1922726640000025
416,26.442682,91.048867,1.638333321,1.889090896,2.139848470999997
417,19.026592,78.362705,2.289999962,1.988181829,1.6863636960000017
418,12.472697,76.760373,19.50166702,20.1072731,20.71287918000001
419,15.692835,74.503531,11.1833334,17.39090919,23.598484979999988
420,28.475248,72.61884,1.459166646,1.050909042,0.6426514379999988
421,22.121749,78.828202,1.363333344,1.188181758,1.013030171999998
422,15.929953,79.097636,1.435000062,2.380908966,3.326817869999995
423,24.303325,75.651305,5.891666412,7.885454655,9.879242897999996
424,21.807047,80.152498,4.309166431,5.682727337,7.0562882429999965
425,18.951875,73.018836,21.99499893,63.29454422,104.59408950999992
426,20.62176,77.862567,17.83500099,14.30818176,10.781362530000015
427,25.1958866,88.18264181,6.105833054,6.418181896,6.730530738000001
428,26.378622,76.546867,1.012500048,1.0,0.9874999519999976
429,26.551347,74.780202,12.02250004,9.684545517,7.346590994000009
430,30.403876,76.736573,19.52833366,13.56272697,7.597120280000023
431,19.893828,74.784524,14.94833374,14.47909069,14.009847640000006
